"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2022Q2",61.07,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-64","2022Q2",78.66,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2022Q2",48.04,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2022Q2",62.61,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2022Q2",69.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-64","2022Q2",84.54,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2022Q2",46.67,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2022Q2",72.52,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2022Q2",53.11,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-64","2022Q2",72.62,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2022Q2",49.56,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2022Q2",53.51,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): Total","2022Q2",61.07,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 15-24","2022Q2",48.04,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 25-54","2022Q2",86.44,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 55-64","2022Q2",78.07,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 65+","2022Q2",25.18,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): Total","2022Q2",69.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 15-24","2022Q2",46.67,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 25-54","2022Q2",92.88,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 55-64","2022Q2",88.22,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 65+","2022Q2",34.05,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): Total","2022Q2",53.11,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 15-24","2022Q2",49.56,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 25-54","2022Q2",79.84,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 55-64","2022Q2",68.05,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 65+","2022Q2",18.37,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): Total","2022Q2",61.07,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 15-24","2022Q2",48.04,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 25-34","2022Q2",86.42,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 35-44","2022Q2",86.52,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 45-54","2022Q2",86.4,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 55-64","2022Q2",78.07,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 65+","2022Q2",25.18,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): Total","2022Q2",69.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 15-24","2022Q2",46.67,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 25-34","2022Q2",91.16,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 35-44","2022Q2",94.06,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 45-54","2022Q2",93.09,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 55-64","2022Q2",88.22,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 65+","2022Q2",34.05,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): Total","2022Q2",53.11,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 15-24","2022Q2",49.56,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 25-34","2022Q2",81.44,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 35-44","2022Q2",78.86,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 45-54","2022Q2",79.57,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 55-64","2022Q2",68.05,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 65+","2022Q2",18.37,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): Total","2022Q2",61.07,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 15-19","2022Q2",20.29,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 20-24","2022Q2",72.86,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 25-29","2022Q2",87.72,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 30-34","2022Q2",85.14,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 35-39","2022Q2",85.56,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 40-44","2022Q2",87.27,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 45-49","2022Q2",87,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 50-54","2022Q2",85.79,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 55-59","2022Q2",82.54,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 60-64","2022Q2",73.28,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 65+","2022Q2",25.18,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): Total","2022Q2",69.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 15-19","2022Q2",18.73,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 20-24","2022Q2",71.61,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 25-29","2022Q2",90.49,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 30-34","2022Q2",91.82,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 35-39","2022Q2",94.31,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 40-44","2022Q2",93.84,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 45-49","2022Q2",94,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 50-54","2022Q2",92.57,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 55-59","2022Q2",91.46,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 60-64","2022Q2",84.47,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 65+","2022Q2",34.05,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): Total","2022Q2",53.11,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 15-19","2022Q2",21.93,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 20-24","2022Q2",74.17,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 25-29","2022Q2",84.79,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 30-34","2022Q2",78.41,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 35-39","2022Q2",77.03,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 40-44","2022Q2",80.51,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 45-49","2022Q2",79.83,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 50-54","2022Q2",79.09,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 55-59","2022Q2",73.62,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 60-64","2022Q2",62.3,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 65+","2022Q2",18.37,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2022Q1",60.25,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-64","2022Q1",77.61,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2022Q1",43.87,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2022Q1",62.19,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2022Q1",68.94,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-64","2022Q1",83.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2022Q1",42.9,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2022Q1",72.26,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2022Q1",52.14,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-64","2022Q1",71.46,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2022Q1",45.14,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2022Q1",52.93,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): Total","2022Q1",60.25,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 15-24","2022Q1",43.87,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 25-54","2022Q1",85.91,,,"Frequency: Monthly",
